datasets,doi,journal,search_term,title,url
dataset-612,10.1109/jstars.2018.2885614,"{'id': 'jour.1137583', 'title': 'IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing'}",NEXRAD,Signal Processing and Radar Characteristics (SPARC) Simulator: A Flexible Dual-Polarization Weather-Radar Signal Simulation Framework Based on Preexisting Radar-Variable Data,
dataset-612,10.1175/jtech-d-18-0069.1,"{'id': 'jour.1137215', 'title': 'Journal of Atmospheric and Oceanic Technology'}",NEXRAD,Comparative evaluation of snowfall retrievals from the CloudSat W-band radar using ground-based weather radars Comparative evaluation of snowfall retrievals from the CloudSat W-band radar using ground-based weather radars,
dataset-612,10.1002/joc.5805,International Journal of Climatology,NEXRAD,A radar‐based study of severe hail outbreaks over the contiguous United States for 2000–2011,https://rmets.onlinelibrary.wiley.com/doi/pdf/10.1002/joc.5805
dataset-612,10.1007/978-981-13-3396-5,,NEXRAD,Current Trends in the Representation of Physical Processes in Weather and Climate Models,
dataset-612,10.1007/978-3-319-99867-1,,NEXRAD,"New Trends in Urban Drainage Modelling, UDM 2018",
dataset-612,10.1007/978-3-662-48297-1_4,,NEXRAD,"Remote Sensing Precipitation: Sensors, Retrievals, Validations, and Applications",
dataset-612,10.1109/tgrs.2019.2951726,"{'id': 'jour.1033615', 'title': 'IEEE Transactions on Geoscience and Remote Sensing'}",NEXRAD,Improved Rain Screening for Ku-Band Wind Scatterometry,
dataset-612,10.1007/978-981-13-7123-3,,NEXRAD,"Signal and Information Processing, Networking and Computers, Proceedings of the 5th International Conference on Signal and Information Processing, Networking and Computers (ICSINC)",
dataset-612,10.1007/978-3-030-30033-3_41,,NEXRAD,NTSB Investigation of Weather-Related Aviation Incidents and Accidents,
dataset-612,10.1007/978-3-662-48297-1,,NEXRAD,Observation and Measurement of Ecohydrological Processes,
dataset-612,10.1007/978-3-319-99867-1_98,,NEXRAD,Multiple Regression Analysis as a Comprehensive Tool to Model Flood Hazard in Sewersheds,
dataset-612,10.1109/tgrs.2019.2918090,"{'id': 'jour.1033615', 'title': 'IEEE Transactions on Geoscience and Remote Sensing'}",NEXRAD,A Distributed Small Satellite Approach for Measuring Convective Transports in the Earth's Atmosphere,
dataset-612,10.1109/tgrs.2019.2942280,"{'id': 'jour.1033615', 'title': 'IEEE Transactions on Geoscience and Remote Sensing'}",NEXRAD,A Machine Learning System for Precipitation Estimation Using Satellite and Ground Radar Network Observations,
dataset-612,10.2151/jmsj.2019-058,"{'id': 'jour.1038178', 'title': 'Journal of the Meteorological Society of Japan Ser II'}",NEXRAD,The Detection of Mesoscale Convective Systems by the GPM Ku-Band Spaceborne Radar,
dataset-612,10.1007/978-3-319-77276-9,,NEXRAD,"Proceedings of International Conference on Remote Sensing for Disaster Management, Issues and Challenges in Disaster Management",
dataset-612,10.1007/978-3-319-96074-6_58,,NEXRAD,Human-Centered Design of a 3D-Augmented Strategic Weather Management System: First Design Loops,
dataset-612,10.1016/b978-0-12-815226-3.00017-x,,NEXRAD,17 A Robust Remote Sensing–Spatial Modeling–Remote Sensing (R-M-R) Approach for Flood Hazard Assessment,
dataset-612,10.1504/ijhst.2019.102317,"{'id': 'jour.1146921', 'title': 'International Journal of Hydrology Science and Technology'}",NEXRAD,Constructing depth-area-duration curves using public domain satellite-based precipitation data,
dataset-612,10.1007/978-3-319-77276-9_75,,NEXRAD,"Intelligent Object Tracking in River Floods, Andhra Pradesh, India Using MOTSC Approach",
dataset-612,10.1016/b978-0-12-810985-4.00002-5,,NEXRAD,Chapter 2 Changes and Trends in Precipitation Extremes and Characteristics Links to Climate Variability and Change,
dataset-612,10.1007/978-3-030-30033-3,,NEXRAD,"HCI International 2019 – Late Breaking Papers, 21st HCI International Conference, HCII 2019, Orlando, FL, USA, July 26–31, 2019, Proceedings",
dataset-612,10.2134/jeq2018.09.0334,"{'id': 'jour.1015509', 'title': 'Journal of Environmental Quality'}",NEXRAD,A Systems Approach to Modeling Watershed Ecohydrology and Pesticide Transport,
dataset-612,10.1007/978-981-13-3396-5_14,,NEXRAD,Microphysics in Goddard Multi-scale Modeling Systems: A Review,
dataset-612,10.4236/jwarp.2019.112013,Journal of Water Resource and Protection,NEXRAD,Evaluation of Doppler Radar Data for Assessing Depth-Area Reduction Factors for the Arid Region of San Bernardino County,https://www.scirp.org/journal/PaperDownload.aspx?paperID=90858
dataset-612,10.1007/978-3-030-13827-1,,NEXRAD,"Collaboration Across Boundaries for Social-Ecological Systems Science, Experiences Around the World",https://link.springer.com/content/pdf/bfm%3A978-3-030-13827-1%2F1.pdf
dataset-612,10.1007/978-3-030-05093-1,,NEXRAD,Radar Polarimetry for Weather Observations,
dataset-612,10.1016/b978-0-12-409548-9.12104-9,,NEXRAD,Aircraft Icing☆,
dataset-612,10.1109/tbdata.2019.2939834,"{'id': 'jour.1152309', 'title': 'IEEE Transactions on Big Data'}",NEXRAD,Enabling Fast Exploratory Analyses Over Voluminous Spatiotemporal Data Using Analytical Engines,
dataset-612,10.1007/978-981-13-3396-5_3,,NEXRAD,Convection Initiation in Climate Models Using the Heated Condensation Framework: A Review,
dataset-612,10.1109/tgrs.2019.2942993,"{'id': 'jour.1033615', 'title': 'IEEE Transactions on Geoscience and Remote Sensing'}",NEXRAD,A Retrieval Method of Vertical Profiles of Reflectivity for Migratory Animals Using Weather Radar,
dataset-612,10.2151/sola.2019-031,Sola,NEXRAD,A Case Study of the Effect of the Observation Time in 3D-Var on Near-Surface Wind Forecasts in a Limited Region,https://www.jstage.jst.go.jp/article/sola/advpub/0/advpub_2019-031/_pdf
dataset-612,10.1007/978-3-030-34029-2,,NEXRAD,"Analysis of Experimental Algorithms, Special Event, SEA² 2019, Kalamata, Greece, June 24-29, 2019, Revised Selected Papers",
dataset-612,10.1007/978-981-13-3396-5_2,,NEXRAD,Challenges in Tropical Numerical Weather Prediction at ECMWF,
dataset-612,10.1007/978-981-13-7123-3_52,,NEXRAD,Realization of the National QPF Master Blender: A Big Data Approach,
dataset-612,10.1007/978-3-319-96074-6,,NEXRAD,"Proceedings of the 20th Congress of the International Ergonomics Association (IEA 2018), Volume VI: Transport Ergonomics and Human Factors (TEHF), Aerospace Human Factors and Ergonomics",
dataset-612,10.1007/978-3-030-13827-1_8,,NEXRAD,Understanding the Central Great Plains as a Coupled Climatic-Hydrological-Human System: Lessons Learned in Operationalizing Interdisciplinary Collaboration,
dataset-612,10.1016/j.procs.2019.09.159,Procedia Computer Science,NEXRAD,Using self-organizing maps for unsupervised analysis of radar data for nowcasting purposes,http://dx.doi.org/10.1016/j.procs.2019.09.159
dataset-612,10.1007/978-3-030-34029-2_10,,NEXRAD,Unit Disk Cover for Massive Point Sets,
dataset-612,10.1007/698_2019_404,,NEXRAD,Precipitation Measurement with Weather Radars,
dataset-612,10.2151/jmsj.2019-062,"{'id': 'jour.1038178', 'title': 'Journal of the Meteorological Society of Japan Ser II'}",NEXRAD,Simulation of Inverted Charge Structure Formation in Convective Regions of Mesoscale Convective System,
dataset-612,10.1155/2018/3639215,Advances in Meteorology,NEXRAD,Predicting Microbursts in the Northeastern U.S. Using Lightning Flash Rates and Simple Radar Parameters,http://downloads.hindawi.com/journals/amete/2018/3639215.pdf
dataset-612,10.5194/hess-22-6533-2018,Hydrology and Earth System Sciences,NEXRAD,Estimating radar precipitation in cold climates: the role of air temperature within a non-parametric framework,https://www.hydrol-earth-syst-sci.net/22/6533/2018/hess-22-6533-2018.pdf
dataset-612,10.5194/hess-22-6505-2018,Hydrology and Earth System Sciences,NEXRAD,Temporal- and spatial-scale and positional effects on rain erosivity derived from point-scale and contiguous rain data,https://www.hydrol-earth-syst-sci.net/22/6505/2018/hess-22-6505-2018.pdf
dataset-612,10.1016/j.atmosres.2018.07.012,"{'id': 'jour.1031343', 'title': 'Atmospheric Research'}",NEXRAD,Thunderstorm characteristics favouring downward and upward lightning to wind turbines,
dataset-612,10.1016/j.jhydrol.2018.09.048,Journal of Hydrology,NEXRAD,The Role of Evapotranspiration in Streamflow Modeling-an Analysis Using Entropy,https://doi.org/10.1016/j.jhydrol.2018.09.048
dataset-612,10.1016/j.scitotenv.2018.07.082,"{'id': 'jour.1015499', 'title': 'The Science of The Total Environment'}",NEXRAD,Rainfall isotope variations over the Australian continent – Implications for hydrology and isoscape applications,
dataset-612,10.1029/2018wr023714,"{'id': 'jour.1081604', 'title': 'Water Resources Research'}",NEXRAD,Rainfall Thresholds for Flow Generation in Desert Ephemeral Streams,
dataset-612,10.1007/s12205-017-1773-5,"{'id': 'jour.1136365', 'title': 'KSCE Journal of Civil Engineering'}",NEXRAD,Bias from Rainfall Spatial Distribution in the Application of Areal Reduction Factor,
dataset-612,10.1175/waf-d-18-0112.1,"{'id': 'jour.1137684', 'title': 'Weather and Forecasting'}",NEXRAD,Comparison of cloud microphysics schemes in a Warn-on-Forecast system using synthetic satellite objects Comparison of cloud microphysics schemes in a Warn-on-Forecast system using synthetic satellite objects,
dataset-612,10.1002/asl.863,Atmospheric Science Letters,NEXRAD,Detection of convective systems through surface wind gust estimation based on Sentinel‐1 images: A new approach,https://rmets.onlinelibrary.wiley.com/doi/pdf/10.1002/asl.863
dataset-612,10.1038/s41612-018-0025-9,npj Climate and Atmospheric Science,NEXRAD,Exploring a possible connection between U.S. tornado activity and Arctic sea ice,https://www.nature.com/articles/s41612-018-0025-9.pdf
dataset-612,10.1016/j.atmosres.2018.08.019,"{'id': 'jour.1031343', 'title': 'Atmospheric Research'}",NEXRAD,Conditions associated with rain field size for tropical cyclones landfalling over the Eastern United States,
dataset-612,10.1002/rse2.80,Remote Sensing in Ecology and Conservation,NEXRAD,A polarimetric Doppler radar time‐series simulator for biological applications,https://zslpublications.onlinelibrary.wiley.com/doi/pdf/10.1002/rse2.80
dataset-612,10.1038/s41598-018-27127-4,Scientific Reports,NEXRAD,A New Paradigm in Earth Environmental Monitoring with the CYGNSS Small Satellite Constellation,https://www.nature.com/articles/s41598-018-27127-4.pdf
dataset-612,10.1175/jamc-d-17-0272.1,"{'id': 'jour.1137885', 'title': 'Journal of Applied Meteorology and Climatology'}",NEXRAD,Impact of gauge representative error on radar rainfall uncertainty model Impact of gauge representative error on radar rainfall uncertainty model,
dataset-612,10.1175/mwr-d-18-0118.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,Latent Heat Nudging in the Canadian Regional Deterministic Prediction System Latent Heat Nudging in the Canadian Regional Deterministic Prediction System,
dataset-612,10.1186/s40462-018-0135-3,Movement Ecology,NEXRAD,Radar quantifies migrant concentration and Dawn reorientation at a Great Lakes shoreline,https://movementecologyjournal.biomedcentral.com/track/pdf/10.1186/s40462-018-0135-3
dataset-612,10.1175/jtech-d-18-0010.1,"{'id': 'jour.1137215', 'title': 'Journal of Atmospheric and Oceanic Technology'}",NEXRAD,Creating Synthetic Radar Imagery using Convolutional Neural Networks1 Creating Synthetic Radar Imagery using Convolutional Neural Networks1,
dataset-612,10.1007/s12665-018-7985-2,"{'id': 'jour.1313768', 'title': 'Environmental Earth Sciences'}",NEXRAD,3D modelling strategy for weather radar data analysis,
dataset-612,10.1016/j.cageo.2018.10.003,"{'id': 'jour.1269885', 'title': 'Computers & Geosciences'}",NEXRAD,A framework for natural phenomena movement tracking – Using 4D dust simulation as an example,
dataset-612,10.3390/rs10121917,Remote Sensing,NEXRAD,Residuals of Tropospheric Delays from GNSS Data and Ray-Tracing as a Potential Indicator of Rain and Clouds,https://www.mdpi.com/2072-4292/10/12/1917/pdf
dataset-612,10.1088/1748-9326/aaea86,Environmental Research Letters,NEXRAD,Lightning hazards to human societies in a changing climate,https://doi.org/10.1088/1748-9326/aaea86
dataset-612,10.3390/urbansci2040108,Urban Science,NEXRAD,Urban Land-Use Dynamics in the Niger Delta: The Case of Greater Port Harcourt Watershed,https://www.mdpi.com/2413-8851/2/4/108/pdf
dataset-612,10.5194/isprs-archives-xlii-5-445-2018,"ISPRS - International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences",NEXRAD,1D-2D MODELING OF URBAN FLOODS AND RISK MAP GENERATION FOR THE PART OF HYDERABAD CITY,https://www.int-arch-photogramm-remote-sens-spatial-inf-sci.net/XLII-5/445/2018/isprs-archives-XLII-5-445-2018.pdf
dataset-612,10.3390/w10111665,Water,NEXRAD,"Inter-Comparison of Rain-Gauge, Radar, and Satellite (IMERG GPM) Precipitation Estimates Performance for Rainfall-Runoff Modeling in a Mountainous Catchment in Poland",https://www.mdpi.com/2073-4441/10/11/1665/pdf
dataset-612,10.3389/fevo.2018.00182,Frontiers in Ecology and Evolution,NEXRAD,Flight Behavior of Individual Aerial Insectivores Revealed by Novel Altitudinal Dataloggers,https://www.frontiersin.org/articles/10.3389/fevo.2018.00182/pdf
dataset-612,10.3390/atmos9110446,Atmosphere,NEXRAD,Considering Rain Gauge Uncertainty Using Kriging for Uncertain Data †,https://www.mdpi.com/2073-4433/9/11/446/pdf
dataset-612,10.5194/hess-22-5801-2018,Hydrology and Earth System Sciences,NEXRAD,The PERSIANN family of global satellite precipitation data: a review and evaluation of products,https://www.hydrol-earth-syst-sci.net/22/5801/2018/hess-22-5801-2018.pdf
dataset-612,10.3390/rs10111797,Remote Sensing,NEXRAD,Multi-Variable Classification Approach for the Detection of Lightning Activity Using a Low-Cost and Portable X Band Radar,https://www.mdpi.com/2072-4292/10/11/1797/pdf
dataset-612,10.3390/ecws-3-05806,Proceedings,NEXRAD,"Comparison of Hydrologic Model Performance Statistics Using Rain Gauge and NEXRAD Precipitation Input at Different Watershed Spatial Scales and Rainfall Return Frequencies for the Upper St. Johns River, Florida USA",https://www.mdpi.com/2504-3900/7/1/11/pdf
dataset-612,10.3390/rs10111773,Remote Sensing,NEXRAD,Cross-Validation of Observations between the GPM Dual-Frequency Precipitation Radar and Ground Based Dual-Polarization Radars,https://www.mdpi.com/2072-4292/10/11/1773/pdf
dataset-612,10.1007/s11269-018-2071-9,"{'id': 'jour.1136873', 'title': 'Water Resources Management'}",NEXRAD,Loss of Life Estimation Due to Flash Floods in Residential Areas using a Regional Model,
dataset-612,10.1175/jtech-d-18-0073.1,"{'id': 'jour.1137215', 'title': 'Journal of Atmospheric and Oceanic Technology'}",NEXRAD,High-Resolution Rapid Refresh Model Data Analytics Derived on the Open Science Grid to Assist Wildland Fire Weather Assessment High-Resolution Rapid Refresh Model Data Analytics Derived on the Open Science Grid to Assist Wildland Fire Weather Assessment,
dataset-612,10.1016/j.envsoft.2018.05.019,"{'id': 'jour.1134509', 'title': 'Environmental Modelling & Software'}",NEXRAD,Development of an Integrated Biophysical Model to represent morphological and ecological processes in a changing deltaic and coastal ecosystem,
dataset-612,10.1002/qj.3161,Quarterly Journal of the Royal Meteorological Society,NEXRAD,Probability of intense precipitation from polarimetric GNSS radio occultation observations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6472658
dataset-612,10.1002/wat2.1319,"{'id': 'jour.1371464', 'title': 'Wiley Interdisciplinary Reviews Water'}",NEXRAD,Hydrological data uncertainty and its implications,
