datasets,doi,journal,search_term,title,url
dataset-622,10.1007/s13412-019-00556-x,"{'id': 'jour.1051423', 'title': 'Journal of Environmental Studies and Sciences'}",SLR,"The Action-oriented Stakeholder Engagement for a Resilient Tomorrow (ASERT) framework: an effective, field-tested approach for engaging stakeholders",
dataset-622,10.1038/s41598-019-40117-4,Scientific Reports,SLR,Geometric frustration in ordered lattices of plasmonic nanoelements,https://www.nature.com/articles/s41598-019-40117-4.pdf
dataset-622,10.1136/injuryprev-2018-042972,"{'id': 'jour.1114345', 'title': 'Injury Prevention'}",SLR,Insufficient sleep and fitness to drive in shift workers: a systematic literature review protocol,
dataset-622,10.1007/s41062-019-0238-8,"{'id': 'jour.1155293', 'title': 'Innovative Infrastructure Solutions'}",SLR,Comparison of strength and durability properties between earth-cement blocks and cement–sand blocks,
dataset-622,10.1016/j.ajoc.2019.100566,"{'id': 'jour.1053363', 'title': 'American Journal of Ophthalmology Case Reports'}",SLR,Bilateral abducens nerve palsy due to septic thrombophlebitis,
dataset-622,10.1016/j.jmr.2019.07.002,"{'id': 'jour.1116878', 'title': 'Journal of Magnetic Resonance'}",SLR,A time domain signal equation for multi-echo spin-echo sequences with arbitrary excitation and refocusing angle and phase,
dataset-622,10.1016/j.conbuildmat.2019.116748,"{'id': 'jour.1052836', 'title': 'Construction and Building Materials'}",SLR,Enhanced washing resistance of photocatalytic exposed aggregate cementitious materials based on g-C3N4 nanosheets-recycled asphalt pavement aggregate composites,
dataset-622,10.1007/s10586-019-02910-8,"{'id': 'jour.1046649', 'title': 'Cluster Computing'}",SLR,Resource allocation mechanisms and approaches on the Internet of Things,
dataset-622,10.1186/s12887-019-1674-5,BMC Pediatrics,SLR,Effect of household air pollution due to solid fuel combustion on childhood respiratory diseases in a semi urban population in Sri Lanka,http://dx.doi.org/10.1186/s12887-019-1674-5
dataset-622,10.1186/s12891-019-2406-6,BMC Musculoskeletal Disorders,SLR,Comparison of lower limb lifting and squeeze exsanguination before tourniquet inflation during total knee arthroplasty,https://bmcmusculoskeletdisord.biomedcentral.com/track/pdf/10.1186/s12891-019-2406-6
dataset-622,10.1007/s00477-019-01744-5,"{'id': 'jour.1039987', 'title': 'Stochastic Environmental Research and Risk Assessment'}",SLR,Probabilistic numerical assessment of seawater intrusion overshoot in heterogeneous coastal aquifers,
dataset-622,10.1016/j.msksp.2019.102063,"{'id': 'jour.1115742', 'title': 'Musculoskeletal Science and Practice'}",SLR,Evaluation of neurodynamic responses in women with frequent episodic tension type headache,
dataset-622,10.1038/s41467-019-11558-2,Nature Communications,SLR,A meta-analysis of genome-wide association studies identifies multiple longevity genes,http://dx.doi.org/10.1038/s41467-019-11558-2
dataset-622,10.1109/tpwrd.2019.2932054,"{'id': 'jour.1033558', 'title': 'IEEE Transactions on Power Delivery'}",SLR,A Review of Dynamic Thermal Line Rating Methods With Forecasting,
dataset-622,10.1038/s41598-019-50003-8,Scientific Reports,SLR,Formation of Pseudomonas aeruginosa Biofilms in Full-thickness Scald Burn Wounds in Rats,http://dx.doi.org/10.1038/s41598-019-50003-8
dataset-622,10.1016/j.measurement.2019.07.071,"{'id': 'jour.1052495', 'title': 'Measurement'}",SLR,"Monitoring of Galileo on-board oscillators variations, disturbances & noises",
dataset-622,10.24812/nictkenkyuhoukoku.42.1_189,,SLR,"5. 各観測局の機能と位置づけ 5.1 小金井中央局 5.1.1 局舎,施設と観測局機能",
dataset-622,10.1016/j.sleep.2019.11.141,"{'id': 'jour.1021970', 'title': 'Sleep Medicine'}",SLR,Does cognitive reserve impact the relationship between sleep disturbance and cognitive performance: a meta-analysis,
dataset-622,10.1016/j.jmatprotec.2019.116265,"{'id': 'jour.1038302', 'title': 'Journal of Materials Processing Technology'}",SLR,Filling kinetics of Zr-based amorphous supercooled liquid in micro filling process with longer unsteady flow,
dataset-622,10.1038/s41598-019-41638-8,Scientific Reports,SLR,Reconstruction of Dynamic and Reversible Color Change using Reflectin Protein,https://doi.org/10.1038/s41598-019-41638-8
dataset-622,10.1186/s12891-018-2377-z,BMC Musculoskeletal Disorders,SLR,Avulsion fracture of the ischial tuberosity treated with the suture bridge technique: a case report,https://bmcmusculoskeletdisord.biomedcentral.com/track/pdf/10.1186/s12891-018-2377-z
dataset-622,10.1038/s41427-018-0103-9,NPG Asia Materials,SLR,An injectable self-healing coordinative hydrogel with antibacterial and angiogenic properties for diabetic skin wound repair,https://www.nature.com/articles/s41427-018-0103-9.pdf
dataset-622,10.1038/s41598-018-37935-3,Scientific Reports,SLR,"Neurological sequel of chronic kidney disease: From diminished Acetylcholinesterase activity to mitochondrial dysfunctions, oxidative stress and inflammation in mice brain",https://www.nature.com/articles/s41598-018-37935-3.pdf
dataset-622,10.1007/s42044-019-00037-y,Iran Journal of Computer Science,SLR,Discriminative and domain invariant subspace alignment for visual tasks,https://link.springer.com/content/pdf/10.1007%2Fs42044-019-00037-y.pdf
dataset-622,10.1038/s41598-019-39350-8,Scientific Reports,SLR,Women’s preferences for men’s facial masculinity are strongest under favorable ecological conditions,https://www.nature.com/articles/s41598-019-39350-8.pdf
dataset-622,10.1111/ijlh.13089,"{'id': 'jour.1089896', 'title': 'International Journal of Laboratory Hematology'}",SLR,Machine learning applications in the diagnosis of leukemia: Current trends and future directions,
dataset-622,10.1186/s12891-019-2682-1,BMC Musculoskeletal Disorders,SLR,Dura sac compression due to spinal epidural gas pseudocyst after lumbar decompression surgery: a case report,https://bmcmusculoskeletdisord.biomedcentral.com/track/pdf/10.1186/s12891-019-2682-1
dataset-622,10.1038/s41598-019-51633-8,Scientific Reports,SLR,Characterisation of the inflammatory cytokine and growth factor profile in a rabbit model of proliferative vitreoretinopathy,http://dx.doi.org/10.1038/s41598-019-51633-8
dataset-622,10.1038/s41598-019-47539-0,Scientific Reports,SLR,Ru(II)-thymine complex causes DNA damage and apoptotic cell death in human colon carcinoma HCT116 cells mediated by JNK/p38/ERK1/2 via a p53-independent signaling,http://dx.doi.org/10.1038/s41598-019-47539-0
dataset-622,10.1186/s40623-019-1054-2,"Earth, Planets and Space",SLR,GPS-derived geocenter motion from the IGS second reprocessing campaign,https://earth-planets-space.springeropen.com/track/pdf/10.1186/s40623-019-1054-2
dataset-622,10.1016/j.ocecoaman.2019.104948,"{'id': 'jour.1042461', 'title': 'Ocean & Coastal Management'}",SLR,"Comprehensive coastal vulnerability assessment and adaptation for Cherating-Pekan coast, Pahang, Malaysia",
dataset-622,10.1016/j.ocecoaman.2019.104949,"{'id': 'jour.1042461', 'title': 'Ocean & Coastal Management'}",SLR,The Black Sea coastline erosion: Index-based sensitivity assessment and management-related issues,
dataset-622,10.1109/tip.2019.2924174,"{'id': 'jour.1129825', 'title': 'IEEE Transactions on Image Processing'}",SLR,Locality Preserving Joint Transfer for Domain Adaptation,
dataset-622,10.1038/s41598-019-41834-6,Scientific Reports,SLR,"Palaeoecology of Voulteryon parvulus (Eucrustacea, Polychelida) from the Middle Jurassic of La Voulte-sur-Rhône Fossil-Lagerstätte (France)",https://www.nature.com/articles/s41598-019-41834-6.pdf
dataset-622,10.1007/s12567-019-00247-x,CEAS Space Journal,SLR,Satellite laser ranging at 100 kHz pulse repetition rate,https://link.springer.com/content/pdf/10.1007%2Fs12567-019-00247-x.pdf
dataset-622,10.1016/j.engstruct.2019.109737,"{'id': 'jour.1137016', 'title': 'Engineering Structures'}",SLR,A comprehensive experimental-numerical investigation on the bending response of laminated double channel beams in modular buildings,
dataset-622,10.1016/j.cscm.2019.e00264,Case Studies in Construction Materials,SLR,"A Review on Building Progressive Collapse, Survey and Discussion",https://doi.org/10.1016/j.cscm.2019.e00264
dataset-622,10.5194/amt-2019-416,Atmospheric Measurement Techniques Discussions,SLR,Assessment of the quality of TROPOMI high-spatial-resolution NO2 data products,http://dx.doi.org/10.5194/amt-2019-416
dataset-622,10.1002/admi.201901678,"{'id': 'jour.1050189', 'title': 'Advanced Materials Interfaces'}",SLR,Mechanotunable Plasmonic Properties of Colloidal Assemblies,
dataset-622,10.1016/j.trd.2019.02.007,"{'id': 'jour.1050834', 'title': 'Transportation Research Part D Transport and Environment'}",SLR,How can the UK road system be adapted to the impacts posed by climate change? By creating a climate adaptation framework,
dataset-622,10.1016/j.ijrmms.2019.104136,"{'id': 'jour.1357503', 'title': 'International Journal of Rock Mechanics and Mining Sciences'}",SLR,Effects of angle patterns at fracture intersections on fluid flow nonlinearity and outlet flow rate distribution at high Reynolds numbers,
dataset-622,10.1007/s40804-019-00132-4,"{'id': 'jour.1136586', 'title': 'European Business Organization Law Review'}",SLR,Pecuniary Sanctions Against Issuers in European Capital Market Law: Harming the Protected Investors?,
dataset-622,10.1186/s12879-019-3975-6,BMC Infectious Diseases,SLR,Comparative efficacy and safety of dolutegravir relative to common core agents in treatment-naïve patients infected with HIV-1: a systematic review and network meta-analysis,https://bmcinfectdis.biomedcentral.com/track/pdf/10.1186/s12879-019-3975-6
dataset-622,10.1016/j.conctc.2019.100443,"{'id': 'jour.1052701', 'title': 'Contemporary Clinical Trials Communications'}",SLR,The significant cost of systematic reviews and meta-analyses: A call for greater involvement of machine learning to assess the promise of clinical trials,
dataset-622,10.1038/s42003-019-0465-8,Communications Biology,SLR,Colour change and behavioural choice facilitate chameleon prawn camouflage against different seaweed backgrounds,https://www.nature.com/articles/s42003-019-0465-8.pdf
dataset-622,10.1016/j.trd.2019.09.017,"{'id': 'jour.1050834', 'title': 'Transportation Research Part D Transport and Environment'}",SLR,Employment accessibility and rising seas,
dataset-622,10.24812/nictkenkyuhoukoku.40.3_333,,SLR,先端技術で観測する地殻変動 ―首都圏直下地震の予知に向けて―,
dataset-622,10.24812/nictkenkyuhoukoku.42.1_151,,SLR,4.2.2 観測塔および周辺施設,
dataset-622,10.24812/nictkenkyuhoukoku.49.3.4_241,,SLR,5-2 高精度時刻比較装置を用いた実験計画,
dataset-622,10.24812/nictkenkyuhoukoku.42.1_21,,SLR,3.2 VLBI観測システム 3.2.1 アンテナ・受信系,
dataset-622,10.1007/s00170-019-03800-4,"{'id': 'jour.1043671', 'title': 'The International Journal of Advanced Manufacturing Technology'}",SLR,Cyber-physical production systems architecture based on multi-agent’s design pattern—comparison of selected approaches mapping four agent patterns,
dataset-622,10.1186/s12913-019-3935-2,BMC Health Services Research,SLR,Managing creativity and compliance in the pursuit of patient safety,https://bmchealthservres.biomedcentral.com/track/pdf/10.1186/s12913-019-3935-2
dataset-622,10.1186/s12913-018-3804-4,BMC Health Services Research,SLR,Cost-effectiveness of fluocinolone acetonide implant (ILUVIEN®) in UK patients with chronic diabetic macular oedema considered insufficiently responsive to available therapies,https://bmchealthservres.biomedcentral.com/track/pdf/10.1186/s12913-018-3804-4
dataset-622,10.1186/s12889-019-7091-8,BMC Public Health,SLR,Development of a context-sensitive physical activity intervention for persons living with HIV and AIDS of low socioeconomic status using the behaviour change wheel,https://bmcpublichealth.biomedcentral.com/track/pdf/10.1186/s12889-019-7091-8
dataset-622,10.1038/s41598-019-52183-9,Scientific Reports,SLR,Satellite Laser-Ranging as a Probe of Fundamental Physics,http://dx.doi.org/10.1038/s41598-019-52183-9
dataset-622,10.1007/s10766-019-00627-0,"{'id': 'jour.1126246', 'title': 'International Journal of Parallel Programming'}",SLR,MapReduce Data Skewness Handling: A Systematic Literature Review,
dataset-622,10.1038/s41598-019-52408-x,Scientific Reports,SLR,SQSTM-1/p62 potentiates HTLV-1 Tax-mediated NF-κB activation through its ubiquitin binding function,http://dx.doi.org/10.1038/s41598-019-52408-x
dataset-622,10.1186/s40798-018-0173-9,Sports Medicine - Open,SLR,Biological determinants of physical activity across the life course: a “Determinants of Diet and Physical Activity” (DEDIPAC) umbrella systematic literature review,https://sportsmedicine-open.springeropen.com/track/pdf/10.1186/s40798-018-0173-9
dataset-622,10.1038/s41598-018-37354-4,Scientific Reports,SLR,Structure and functions of the ventral tube of the clover springtail Sminthurus viridis (Collembola: Sminthuridae),https://www.nature.com/articles/s41598-018-37354-4.pdf
dataset-622,10.1016/j.agrformet.2019.107702,"{'id': 'jour.1049404', 'title': 'Agricultural and Forest Meteorology'}",SLR,Detecting temporal changes in the temperature sensitivity of spring phenology with global warming: Application of machine learning in phenological model,
dataset-622,10.1007/s10826-019-01537-y,"{'id': 'jour.1102930', 'title': 'Journal of Child and Family Studies'}",SLR,"The Prevalence and Associated Factors of Depression, Anxiety and Stress of First Year Undergraduate Students in a Public Higher Learning Institution in Malaysia",
dataset-622,10.1111/eth.12942,"{'id': 'jour.1096244', 'title': 'Ethology'}",SLR,“Reverse” sexual dichromatism in a Neotropical frog,
dataset-622,10.1016/j.apor.2019.101942,"{'id': 'jour.1137910', 'title': 'Applied Ocean Research'}",SLR,Mechanical test study on corroded marine high performance steel under cyclic loading,
dataset-622,10.1016/j.jclepro.2019.118205,"{'id': 'jour.1044002', 'title': 'Journal of Cleaner Production'}",SLR,Integrated Green Lean approach and sustainability for SMEs: From literature review to a conceptual framework,
dataset-622,10.1038/s41598-019-38546-2,Scientific Reports,SLR,Autofluorescence is a Reliable in vitro Marker of Cellular Senescence in Human Mesenchymal Stromal Cells,https://www.nature.com/articles/s41598-019-38546-2.pdf
dataset-622,10.1038/s41598-019-54239-2,Scientific Reports,SLR,"Global ocean freshening, ocean mass increase and global mean sea level rise over 2005–2015",http://dx.doi.org/10.1038/s41598-019-54239-2
dataset-622,10.1002/eap.1985,"{'id': 'jour.1133336', 'title': 'Ecological Applications'}",SLR,Mapping Ecosystem Services to Human Well‐being: a toolkit to support integrated landscape management for the SDGs,
dataset-622,10.1007/s41669-019-0132-5,PharmacoEconomics - Open,SLR,Economic Burden and Health-Related Quality of Life Associated with Current Treatments for Anaemia in Patients with CKD not on Dialysis: A Systematic Review,https://link.springer.com/content/pdf/10.1007%2Fs41669-019-0132-5.pdf
dataset-622,10.1038/s41598-018-37713-1,Scientific Reports,SLR,Effects of bleaching-associated mass coral mortality on reef structural complexity across a gradient of local disturbance,https://www.nature.com/articles/s41598-018-37713-1.pdf
