datasets,doi,journal,search_term,title,url,valid?,notes,pdf
dataset-620,10.1007/s13143-019-00134-9,Asia-Pacific Journal of Atmospheric Sciences,Global Forecast System,Numerical Simulation of Sea Fog over the Yellow Sea: Comparison between UM + PAFOG and WRF + PAFOG Coupled Systems,,,,
dataset-620,10.5194/nhess-19-1129-2019,,Global Forecast System,"Analysis of an extreme weather event in a hyper-arid region using WRF-Hydro coupling, station, and satellite data",https://www.nat-hazards-earth-syst-sci.net/19/1129/2019/nhess-19-1129-2019.pdf,,,
dataset-620,10.5194/amt-2019-148,,Global Forecast System,Use of spectral cloud emissivity to infer ice cloud boundaries: Methodology and assessment using CALIPSO cloud products,https://www.atmos-meas-tech-discuss.net/amt-2019-148/amt-2019-148.pdf,,,
dataset-620,10.31481/uhmj.23.2019.10,,Global Forecast System,Simulation modelling of wind-induced sea level fluctuations at the ports of the Odesa Region in the North-Western part of the Black Sea,http://uhmj.org.ua/index.php/journal/article/download/124/121,,,
dataset-620,10.5670/oceanog.2019.221,,Global Forecast System,"Multiscale Simulation, Data Assimilation, and Forecasting in Support of the SPURS-2 Field Campaign",https://tos.org/oceanography/assets/docs/32-2_li.pdf,,,
dataset-620,10.3390/atmos10060301,,Global Forecast System,"Analysis of Possible Triggering Mechanisms of Severe Thunderstorms in the Tropical Central Andes of Peru, Mantaro Valley",https://www.mdpi.com/2073-4433/10/6/301/pdf,,,
dataset-620,10.1175/waf-d-18-0068.1,Weather and Forecasting,Global Forecast System,Combined Kalman Filter and Universal Kriging to Improve Storm Wind Speed Predictions for Northeastern U.S. Combined Kalman Filter and Universal Kriging to Improve Storm Wind Speed Predictions for Northeastern U.S.,,,,
dataset-620,10.1175/mwr-d-18-0025.1,Monthly Weather Review,Global Forecast System,Variational Bias Correction of TAMDAR Temperature Observations in the WRF Data Assimilation System Variational Bias Correction of TAMDAR Temperature Observations in the WRF Data Assimilation System,,,,
dataset-620,10.1007/s00382-016-3427-6,Climate Dynamics,Global Forecast System,Decadal modulation of East China winter precipitation by ENSO,,,,
dataset-620,10.1175/mwr-d-18-0347.1,Monthly Weather Review,Global Forecast System,Adjoint Sensitivity of North Pacific Atmospheric River Forecasts Adjoint Sensitivity of North Pacific Atmospheric River Forecasts,,,,
dataset-620,10.1175/bams-d-18-0232.1,,Global Forecast System,The Quinault Blow Down: A Microscale Wind Event Driven by a Mountain-Wave Rotor The Quinault Blow Down: A Microscale Wind Event Driven by a Mountain-Wave Rotor,http://journals.ametsoc.org/doi/pdf/10.1175/BAMS-D-18-0232.1,,,
dataset-620,10.1016/j.ocemod.2019.04.001,Ocean Modelling,Global Forecast System,Statistical downscaling of seasonal wave forecasts,,,,
dataset-620,10.1016/j.scitotenv.2019.03.230,The Science of The Total Environment,Global Forecast System,Simulation of urban boundary and canopy layer flows in port areas induced by different marine boundary layer inflow conditions,,,,
dataset-620,10.1175/mwr-d-18-0052.1,Monthly Weather Review,Global Forecast System,Evaluating U.S. East Coast Winter Storms in a Multi-Model Ensemble Using EOF and Clustering Approaches Evaluating U.S. East Coast Winter Storms in a Multi-Model Ensemble Using EOF and Clustering Approaches,,,,
dataset-620,10.1175/waf-d-18-0187.1,Weather and Forecasting,Global Forecast System,Improvement of Mountain Wave Turbulence Forecast in the NOAA’s Rapid Refresh (RAP) Model with Hybrid Vertical Coordinate System Improvement of Mountain Wave Turbulence Forecast in the NOAA’s Rapid Refresh (RAP) Model with Hybrid Vertical Coordinate System,,,,
dataset-620,10.1175/waf-d-18-0153.1,Weather and Forecasting,Global Forecast System,The Spread of Tropical Storm Tracks in 3 Versions of NCEP’s Global Ensemble Model: Focus on Hurricane Edouard (2014) The Spread of Tropical Storm Tracks in 3 Versions of NCEP’s Global Ensemble Model: Focus on Hurricane Edouard (2014),,,,
dataset-620,10.1175/mwr-d-18-0281.1,Monthly Weather Review,Global Forecast System,"Cloud, Aerosol and Boundary Layer Structure across the Northeast Pacific Stratocumulus-Cumulus Transition as observed during CSET Cloud, Aerosol and Boundary Layer Structure across the Northeast Pacific Stratocumulus-Cumulus Transition as observed during CSET",,,,
dataset-620,10.1016/j.jvolgeores.2019.04.007,Journal of Volcanology and Geothermal Research,Global Forecast System,"Melt inclusion evidence for long term steady-state volcanism at Las Sierras-Masaya volcano, Nicaragua",,,,
dataset-620,10.1029/2018ms001542,,Global Forecast System,Explicit Prediction of Continental Convection in a Skillful Variable‐Resolution Global Model,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2018MS001542,,,
dataset-620,10.1016/j.jhydrol.2019.03.040,Journal of Hydrology,Global Forecast System,A Decision-Making Model for Flood Warning System Based on Ensemble Forecasts,,,,
dataset-620,10.1016/j.solener.2019.04.070,Solar Energy,Global Forecast System,Development of an ANN based corrective algorithm of the operational ECMWF global horizontal irradiation forecasts,,,,
dataset-620,10.3103/s1068373919060025,Russian Meteorology and Hydrology,Global Forecast System,Comparison of Regional Atmospheric Model Forecasts under Different Initial and Boundary Conditions,,,,
dataset-620,10.1029/2018ms001514,,Global Forecast System,Model‐Space Localization in Serial Ensemble Filters,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2018MS001514,,,
dataset-620,10.1007/s00703-017-0570-5,Meteorology and Atmospheric Physics,Global Forecast System,"Evaluation of atmospheric thermodynamics and dynamics during heavy-rainfall and no-rainfall events in the metropolitan area of Rio de Janeiro, Brazil",,,,
dataset-620,10.1016/j.envsoft.2019.02.001,Environmental Modelling & Software,Global Forecast System,GPGPU-accelerated environmental modelling based on the 2D advection-reaction-diffusion equation,,,,
dataset-620,10.1175/waf-d-18-0114.1,Weather and Forecasting,Global Forecast System,Measure of forecast challenge and predictability horizon diagram index for ensemble model Measure of forecast challenge and predictability horizon diagram index for ensemble model,,,,
dataset-620,10.1016/j.solener.2019.03.065,Solar Energy,Global Forecast System,Intra-hour cloud index forecasting with data assimilation,,,,
dataset-620,10.1016/j.renene.2018.12.120,Renewable Energy,Global Forecast System,On the spatial distribution of the wave energy resource in Puerto Rico and the United States Virgin Islands,,,,
dataset-620,10.1109/ccaaw.2019.8904886,,Global Forecast System,Testing a Neural Network Accelerator on a High-Altitude Balloon,,,,
dataset-620,10.1175/mwr-d-18-0330.1,,Global Forecast System,Derecho evolving from a mesocyclone - a study of 11 August 2017 severe weather outbreak in Poland: event analysis and high-resolution simulation Derecho evolving from a mesocyclone - a study of 11 August 2017 severe weather outbreak in Poland: event analysis and high-resolution simulation,http://journals.ametsoc.org/doi/pdf/10.1175/MWR-D-18-0330.1,,,
dataset-620,10.1007/s00024-019-02096-5,Pure and Applied Geophysics,Global Forecast System,Validation and Impact of SCATSAT-1 Scatterometer Winds,,,,
dataset-620,10.1007/s13351-019-8129-7,Journal of Meteorological Research,Global Forecast System,Comparison of the Global Energy Cycle between Chinese Reanalysis Interim and ECMWF Reanalysis,,,,
dataset-620,10.1016/j.csr.2019.05.008,Continental Shelf Research,Global Forecast System,"First measurements of the ocean-atmosphere CO2 fluxes at the Cabo Frio upwelling system region, Southwestern Atlantic Ocean",,,,
dataset-620,10.1007/s00703-017-0562-5,Meteorology and Atmospheric Physics,Global Forecast System,Influences of Appalachian orography on heavy rainfall and rainfall variability associated with the passage of hurricane Isabel by ensemble simulations,,,,
dataset-620,10.1016/j.envint.2019.02.072,,Global Forecast System,Anticipating cascading effects of extreme precipitation with pathway schemes - Three case studies from Europe,https://doi.org/10.1016/j.envint.2019.02.072,,,
dataset-620,10.1016/j.jmarsys.2019.02.004,Journal of Marine Systems,Global Forecast System,Anomalous summer-autumn phytoplankton bloom in the Black Sea driven by several strong wind events,,,,
dataset-620,10.5194/acp-2019-351,,Global Forecast System,Sensitivity of CHIMERE to changes in model resolution and chemistry over the northwestern Iberian Peninsula,https://www.atmos-chem-phys-discuss.net/acp-2019-351/acp-2019-351.pdf,,,
dataset-620,10.5194/wes-2019-16,,Global Forecast System,US East Coast synthetic aperture radar wind atlas for offshore wind energy,https://www.wind-energ-sci-discuss.net/wes-2019-16/wes-2019-16.pdf,,,
dataset-620,10.5194/acp-19-6879-2019,,Global Forecast System,"Evaluating the “2+26” regional strategy for air quality improvement during two air pollution alerts in Beijing: variations in PM2.5 concentrations, source apportionment, and the relative contribution of local emission and regional transport",https://www.atmos-chem-phys.net/19/6879/2019/acp-19-6879-2019.pdf,,,
dataset-620,10.1080/01431161.2018.1558373,International Journal of Remote Sensing,Global Forecast System,Investigating the performance of satellite and reanalysis rainfall products at monthly timescales across different rainfall regimes of Ethiopia,,,,
dataset-620,10.1117/12.2518876,,Global Forecast System,Coupled atmospheric surface observations with surface aerosol particle counts for daytime sky radiance quantification,,,,
dataset-620,10.3390/atmos10050273,,Global Forecast System,Assessing Forest Canopy Impacts on Smoke Concentrations Using a Coupled Numerical Model,https://www.mdpi.com/2073-4433/10/5/273/pdf,,,
dataset-620,10.1117/12.2522344,,Global Forecast System,Implications of 4D weather cubes for improved cloud free line of sight assessments of free space optical communications link performance,,,,
dataset-620,10.1029/2019ea000585,,Global Forecast System,A Conceptual Framework for the Scale‐Specific Stochastic Modeling of Transitions in Tropical Cyclone Intensities,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2019EA000585,,,
dataset-620,10.3390/atmos10050252,,Global Forecast System,Prediction of North Atlantic Oscillation Index with Convolutional LSTM Based on Ensemble Empirical Mode Decomposition,https://www.mdpi.com/2073-4433/10/5/252/pdf,,,
dataset-620,10.1016/j.jvolgeores.2019.03.014,,Global Forecast System,Initial constraints on triggering mechanisms of the eruption of Fuego volcano (Guatemala) from 3 June 2018 using IASI satellite data,https://doi.org/10.1016/j.jvolgeores.2019.03.014,,,
dataset-620,10.1007/s00382-018-4476-9,,Global Forecast System,Assessing aerosol indirect effect on clouds and regional climate of East/South Asia and West Africa using NCEP GFS,https://escholarship.org/content/qt7np291q6/qt7np291q6.pdf?t=phrnfd,,,
dataset-620,10.1007/s00024-018-1901-2,Pure and Applied Geophysics,Global Forecast System,Assessment of the Sensitivity to the Thermal Roughness Length in Noah and Noah-MP Land Surface Model Using WRF in an Arid Region,,,,
dataset-620,10.1175/mwr-d-18-0171.1,Monthly Weather Review,Global Forecast System,Comparing the Assimilation of Radar Reflectivity Using the Direct GSI based Ensemble-Variational (EnVar) and Indirect Cloud Analysis Methods in Convection-Allowing Forecasts over the Continental US Comparing the Assimilation of Radar Reflectivity Using the Direct GSI based Ensemble-Variational (EnVar) and Indirect Cloud Analysis Methods in Convection-Allowing Forecasts over the Continental US,,,,
dataset-620,10.1016/j.astropartphys.2019.01.006,Astroparticle Physics,Global Forecast System,A novel method for atmospheric correction of cosmic-ray data based on principal component analysis,,,,
dataset-620,10.1007/s00382-018-4511-x,Climate Dynamics,Global Forecast System,The El Niño–Southern Oscillation’s effect on summer heatwave development mechanisms in Australia,,,,
dataset-620,10.1175/jhm-d-18-0160.1,Journal of Hydrometeorology,Global Forecast System,Evaluation and Bias Correction in WRF Model Forecasting of Precipitation and Potential Evapotranspiration Evaluation and Bias Correction in WRF Model Forecasting of Precipitation and Potential Evapotranspiration,,,,
dataset-620,10.1175/jcli-d-18-0082.1,,Global Forecast System,Interdecadal seesaw of precipitation variability between North China and the Southwest US Interdecadal seesaw of precipitation variability between North China and the Southwest US,http://journals.ametsoc.org/doi/pdf/10.1175/JCLI-D-18-0082.1,,,
dataset-620,10.1175/jhm-d-18-0186.1,Journal of Hydrometeorology,Global Forecast System,Understanding the Impacts of Soil Moisture Initial Conditions on NWP in the Context of Land-Atmosphere Coupling Understanding the Impacts of Soil Moisture Initial Conditions on NWP in the Context of Land-Atmosphere Coupling,,,,
dataset-620,10.1007/s00382-018-4442-6,Climate Dynamics,Global Forecast System,Impact of global atmospheric reanalyses on statistical precipitation downscaling,,,,
dataset-620,10.1007/s00024-018-1975-x,Pure and Applied Geophysics,Global Forecast System,R2O Transition of NCAR’s Icing and Turbulence Algorithms into NCEP’s Operations,,,,
dataset-620,10.1017/s1751731118002380,Animal,Global Forecast System,Climatic influences on the mortality of sheep during long-distance sea transport,,,,
dataset-620,10.1007/s00024-019-02168-6,Pure and Applied Geophysics,Global Forecast System,A Review of High Impact Weather for Aviation Meteorology,,,,
dataset-620,10.1109/tgrs.2018.2874950,IEEE Transactions on Geoscience and Remote Sensing,Global Forecast System,Estimating Summertime Precipitation from Himawari-8 and Global Forecast System Based on Machine Learning,,,,
dataset-620,10.1007/s00382-018-4455-1,Climate Dynamics,Global Forecast System,Biases in the Tropical Indian Ocean subsurface temperature variability in a coupled model,,,,
