datasets,doi,journal,search_term,title,url,valid?,notes,pdf
dataset-621,10.34019/1982-2243.2017.v21.28013,Veredas,ISD,Desafios no processo de construção de sequência didática de gêneros textuais na formação inicial de professores,,,,
dataset-621,10.34019/1982-2243.2017.v21.28027,Veredas,ISD,"O ISD, a Análise da Conversação e os Meios não-linguísticos",,,,
dataset-621,10.1111/biom.13113,Biometrics,ISD,Estimation of covariance matrix of multivariate longitudinal data using modified Choleksky and hypersphere decompositions,,,,
dataset-621,10.1007/s12035-019-01763-x,Molecular Neurobiology,ISD,"Benserazide, an Inhibitor of Peripheral Kynurenine Metabolism, Attenuates Olanzapine-Induced Weight Gain, Insulin Resistance, and Dyslipidemia in C57Bl/6j Mice",,,,
dataset-621,10.3390/electronics8091019,Electronics,ISD,Wideband Noise Interference Suppression for Sparsity-Based SAR Imaging Based on Dechirping and Double Subspace Extraction,,,,
dataset-621,10.1007/s11684-019-0702-z,Frontiers of Medicine,ISD,Risk factors for chronic graft-versus-host disease after anti-thymocyte globulin-based haploidentical hematopoietic stem cell transplantation in acute myeloid leukemia,,,,
dataset-621,10.1111/add.14760,Addiction,ISD,Impact of specialist and primary care stop smoking support on socio‐economic inequalities in cessation in the United Kingdom: a systematic review and national equity initial review completed 22 January 2019; final version accepted 19 July 2019 analysis,,,,
dataset-621,10.5965/2357724x07132019039,Boletim Online de Educação Matemática,ISD,Os significados do número racional na formação continuada de professores de Matemática,,,,
dataset-621,10.1088/1361-6528/ab25fd,Nanotechnology,ISD,Graphene bridge rectifier based on self-switching diode arrays,,,,
dataset-621,10.1007/s13178-019-00403-2,Sexuality Research and Social Policy,ISD,The Automobile as a Sexual Enhancer: How Having a Car Affects the Sexual Behavior of Emerging Adults That Are University Students,,,,
dataset-621,10.1080/07373937.2019.1660673,Drying Technology,ISD,Effects of operating parameters of impinging stream dryer on parboiled rice quality and energy consumption,,,,
dataset-621,10.23889/ijpds.v4i1.1108,International Journal for Population Data Science,ISD,Data Resource Profile The Scottish Social Care Survey (SCS) and the Scottish Care Home Census (SCHC),,,,
dataset-621,10.3390/rs11172059,,ISD,Remote Sensing of Ice Phenology and Dynamics of Europe’s Largest Coastal Lagoon (The Curonian Lagoon),http://dx.doi.org/10.3390/rs11172059,,,
dataset-621,10.1080/02699206.2019.1576770,Clinical Linguistics & Phonetics,ISD,Intra-word consistency and accuracy in Finnish children aged 3–6 years,,,,
dataset-621,10.1080/19480881.2019.1652974,Journal of the Indian Ocean Region,ISD,Managed retreat: adaptation to climate change in the Sundarbans ecoregion in the Bengal Delta,,,,
dataset-621,10.1080/00083968.2019.1678737,Canadian Journal of African Studies / Revue canadienne des études africaines,ISD,Township Violence and the End of Apartheid: War on the Reef,,,,
dataset-621,10.1166/jnn.2019.16563,Journal of Nanoscience and Nanotechnology,ISD,Low-Voltage Metal-Oxide Thin Film Transistors Using P-Type Tin-Oxide Semiconductors,,,,
dataset-621,10.1111/isj.12235,Information Systems Journal,ISD,Control and emotions: Understanding the dynamics of controllee behaviours in a health care information systems project,,,,
dataset-621,10.3366/brw.2019.0328,Britain and the World,ISD,"Ryan Shaffer, Music, Youth and International Links in Post-War British Fascism: The Transformation of Extremism",,,,
dataset-621,10.1007/s12110-019-09351-7,Human Nature,ISD,Near the Knuckle,,,,
dataset-621,10.1007/s00216-019-01976-y,,ISD,Quantification of nitroaromatic explosives in contaminated soil using MALDI-TOF mass spectrometry,https://link.springer.com/content/pdf/10.1007%2Fs00216-019-01976-y.pdf,,,
dataset-621,10.1007/s00125-019-4946-6,Diabetologia,ISD,55th EASD Annual Meeting of the European Association for the Study of Diabetes,,,,
dataset-621,10.1007/s13389-019-00205-7,Journal of Cryptographic Engineering,ISD,Side-channel robustness analysis of masked assembly codes using a symbolic approach,,,,
dataset-621,10.1007/s00192-019-04116-3,International Urogynecology Journal,ISD,AUGS/IUGA Scientific Meeting,,,,
dataset-621,10.1016/j.spinee.2019.05.581,The Spine Journal,ISD,Disclosure Index NASS 34th Annual Meeting (2019),,,,
dataset-621,10.1109/mees.2019.8896451,,ISD,Dependence Of The Indicators Of Three-phase Transformers With Planar Plate Magnetic Wires From Variants Of Rod Configuration,,,,
dataset-621,10.1136/bmjopen-2019-029538,,ISD,Evaluating the population impact of hepatitis C direct acting antiviral treatment as prevention for people who inject drugs (EPIToPe) – a natural experiment (protocol),http://dx.doi.org/10.1136/bmjopen-2019-029538,,,
dataset-621,10.1080/00986445.2019.1657420,Chemical Engineering Communications,ISD,"Inherent safer design for chemical process of 1,4-dioldiacetate-2-butene oxidized by ozone",,,,
dataset-621,10.1109/apwc.2019.8870450,,ISD,Interference simulation between 5G and GSO–NGSO networks at 27-30 GHz range,,,,
dataset-621,10.1016/j.jbtep.2019.02.008,Journal of Behavior Therapy and Experimental Psychiatry,ISD,Is the hierarchy necessary? Gradual versus variable exposure intensity in the treatment of unacceptable obsessional thoughts,,,,
dataset-621,10.1177/0957154x19832765,History of Psychiatry,ISD,The Baldovan Institution Abuse Inquiry: a forgotten scandal,,,,
dataset-621,10.1007/s12043-019-1803-6,Pramana,ISD,The synchronisation of two floating memristor-based oscillators and the circuit design,,,,
dataset-621,10.1016/j.cmi.2019.09.005,Clinical Microbiology and Infection,ISD,A simplified blood culture sampling protocol for reducing contamination and costs: a randomized controlled trial,,,,
dataset-621,10.1007/s00192-019-04115-4,International Urogynecology Journal,ISD,AUGS/IUGA Scientific Meeting,,,,
dataset-621,10.1007/s10626-019-00285-x,Discrete Event Dynamic Systems,ISD,Energy-efficient thermal-aware multiprocessor scheduling for real-time tasks using TCPN,,,,
dataset-621,10.1136/bmjopen-2018-027059,,ISD,"Discontinuation, persistence and adherence to subcutaneous biologics delivered via a homecare route to Scottish adults with rheumatic diseases: a retrospective study",http://dx.doi.org/10.1136/bmjopen-2018-027059,,,
dataset-621,10.1007/s00192-018-3826-9,International Urogynecology Journal,ISD,Clinical outcomes on tension-releasing suture appendage on single-incision sling devices for postoperative voiding dysfunction involving undue tape tension,,,,
dataset-621,10.1111/xen.12553,Xenotransplantation,ISD,Abstract,,,,
dataset-621,10.1109/ted.2019.2927505,IEEE Transactions on Electron Devices,ISD,Characterization of Process-Induced Nonuniformity Using Asymmetric Metal–Insulator–Semiconductor Capacitive Test Structure,,,,
dataset-621,10.1097/yct.0000000000000572,Journal of Ect,ISD,Electroconvulsive Therapy in Incapable Patients Refusing Treatment,,,,
dataset-621,10.1016/j.aca.2019.04.067,Analytica Chimica Acta,ISD,Linkage and sequence analysis of neutral oligosaccharides by negative-ion MALDI tandem mass spectrometry with laser-induced dissociation,,,,
dataset-621,10.1002/jcla.22941,,ISD,Accuracy evaluation of automated electrochemiluminescence immunoassay for everolimus and sirolimus compared to liquid chromatography‐tandem mass spectrometry,https://onlinelibrary.wiley.com/doi/pdf/10.1002/jcla.22941,,,
dataset-621,10.1109/vtcfall.2019.8891241,2019 IEEE 89th Vehicular Technology Conference (VTC2019-Spring),ISD,Bi-Directional Training for Wideband Systems,,,,
dataset-621,10.1109/5gwf.2019.8911641,,ISD,Receiver Power Consumption during Handover in LTE,,,,
dataset-621,10.1177/0149206318771179,Journal of Management,ISD,The Role of Affect in Shaping the Behavioral Consequences of CEO Option Incentives,,,,
dataset-621,10.1007/s11884-019-00526-7,Current Bladder Dysfunction Reports,ISD,The Argument For and Against the Use of Multichannel Urodynamics in the Assessment of Post-Prostatectomy Incontinence,,,,
dataset-621,10.1111/his.13849,Histopathology,ISD,Integrated phenotype–genotype approach in diagnosis and classification of common central nervous system tumours,,,,
dataset-621,10.1109/tvt.2019.2931605,IEEE Transactions on Vehicular Technology,ISD,Distributed Power Control With Partial Channel State Information: Performance Characterization and Design,,,,
dataset-621,10.1016/j.marenvres.2019.104756,Marine Environmental Research,ISD,The difficulty of disentangling natural from anthropogenic forcing factors makes the evaluation of ecological quality problematic: A case study from Adriatic lagoons,,,,
dataset-621,10.1007/s11256-018-0490-9,The Urban Review,ISD,The Impact of Texas “Wealth Equalization” Program on the Academic Performance of Poor and Wealthy Schools,,,,
dataset-621,10.1002/sdtp.13604,SID Symposium Digest of Technical Papers,ISD,P‐1.10: Photodiode‐Gated Thin‐Film Transistor Enabling Under‐Display Fingerprint Sensing Application,,,,
dataset-621,10.1109/jestpe.2019.2922389,IEEE Journal of Emerging and Selected Topics in Power Electronics,ISD,Analytical Switching Loss Model for GaN-Based Control Switch and Synchronous Rectifier in Low-Voltage Buck Converters,,,,
dataset-621,10.1002/jmri.26608,,ISD,Simplified Luminal Water Imaging for the Detection of Prostate Cancer From Multiecho T2 MR Images,https://doi.org/10.1002/jmri.26608,,,
dataset-621,10.1088/1742-6596/1294/6/062043,,ISD,Protective Effect of Ethanolic Extract of Saussurea Lappa on Paracetamol Induced Toxicity in Female Rabbits,http://dx.doi.org/10.1088/1742-6596/1294/6/062043,,,
dataset-621,10.1109/5gwf.2019.8911723,,ISD,Using Non-Orthogonal Multiplexing for Enhancing Unicast-Broadcast Transmission Capacity in 5G,,,,
dataset-621,10.1109/5gwf.2019.8911736,,ISD,Enabling Safe Wireless Harbor Automation via 5G URLLC,,,,
dataset-621,10.1109/vtcfall.2019.8891421,2019 IEEE 89th Vehicular Technology Conference (VTC2019-Spring),ISD,System Level Performance Analysis Using Semi-Analytical Framework for Area-Averaged SINR Distribution for OFDMA Cellular Systems,,,,
dataset-621,10.23919/aeit.2019.8893339,,ISD,Using Non-Binary LDPC and MDPC Codes in the McEliece Cryptosystem,,,,
dataset-621,10.1590/1809-4430-eng.agric.v39nep85-95/2019,,ISD,SPATIAL DEPENDENCE DEGREE AND SAMPLING NEIGHBORHOOD INFLUENCE ON INTERPOLATION PROCESS FOR FERTILIZER PRESCRIPTION MAPS,http://dx.doi.org/10.1590/1809-4430-eng.agric.v39nep85-95/2019,,,
dataset-621,10.1590/s1677-5538.ibju.2019.0070,International braz j urol,ISD,Macroplastique for women with stress urinary incontinence secondary to intrinsic sphincter deficiency,,,,
dataset-621,10.1002/ejp.1409,European Journal of Pain,ISD,The European epidemic: Pain prevalence and socioeconomic inequalities in pain across 19 European countries,,,,
dataset-621,10.1038/s41550-019-0806-z,Nature Astronomy,ISD,Trans-Neptunian binaries as evidence for planetesimal formation by the streaming instability,,,,
dataset-621,10.1002/prs.12022,Process Safety Progress,ISD,Evaluating inherently safer design with multiattribute utility theory,,,,
dataset-621,10.2337/dc18-2423,,ISD,"Educational and Health Outcomes of Children Treated for Type 1 Diabetes: Scotland-Wide Record Linkage Study of 766,047 Children",https://care.diabetesjournals.org/content/diacare/early/2019/07/05/dc18-2423.full.pdf,,,
dataset-621,10.1109/jestpe.2019.2917523,IEEE Journal of Emerging and Selected Topics in Power Electronics,ISD,Investigation of Surge Current Capability of GaN E-HEMTs in The Third Quadrant: The Impact of P-GaN Contact,,,,
dataset-621,10.1016/j.purol.2019.08.270,Progrès en Urologie,ISD,Is bladder voiding efficiency useful to evaluate voiding function in women older than 65 years?,,,,
dataset-621,10.1109/pimrc.2019.8904350,"2017 IEEE 28th Annual International Symposium on Personal, Indoor, and Mobile Radio Communications (PIMRC)",ISD,Modeling Coexistence of Unicast and Multicast Communications in 5G New Radio Systems,,,,
dataset-621,10.1007/s10433-018-0493-0,,ISD,"Dementia, home care and institutionalisation from hospitals in older people",https://link.springer.com/content/pdf/10.1007%2Fs10433-018-0493-0.pdf,,,
dataset-621,10.1109/vtcfall.2019.8891556,2019 IEEE 89th Vehicular Technology Conference (VTC2019-Spring),ISD,5G New Radio for Rural Broadband: How to Achieve Long-Range Coverage on the 3.5 GHz Band,,,,
dataset-621,10.1109/vtcfall.2019.8891078,2019 IEEE 89th Vehicular Technology Conference (VTC2019-Spring),ISD,Radio Remote Head Clustering with Affinity Propagation Algorithm in C-RAN,,,,
dataset-621,10.1109/vtcfall.2019.8891140,2019 IEEE 89th Vehicular Technology Conference (VTC2019-Spring),ISD,On Network Deployment for Ultra-Reliable Communications Using Multi-Connectivity,,,,
dataset-621,10.1109/vtcfall.2019.8891429,2019 IEEE 89th Vehicular Technology Conference (VTC2019-Spring),ISD,Performance Measurements-Based Estimation of Radio Resource Requirements for Slice Admission Control,,,,
dataset-621,10.23919/epe.2019.8914839,,ISD,Optimized Design of Chips Layout in Press-Pack IGBT Module,,,,
dataset-621,10.1109/mcomstd.001.1700039,IEEE Communications Standards Magazine,ISD,Further Enhanced Multimedia Broadcast/Multicast Service in LTE-Advanced Pro,,,,
dataset-621,10.1111/jabr.12161,Journal of Applied Biobehavioral Research,ISD,Young and biased: Children's perceptions of overweight peers,,,,
dataset-621,10.1109/lgrs.2019.2900732,IEEE Geoscience and Remote Sensing Letters,ISD,$Q$ Estimation by Combining ISD With LSR Method Based on Shaping-Regularized Inversion,,,,
dataset-621,10.1002/path.5345,The Journal of Pathology,ISD,"Leeds Pathology 2019. 12th Joint Meeting of the British Division of the International Academy of Pathology and the Pathological Society of Great Britain & Ireland, 2–4 July 2019",,,,
dataset-621,10.1016/j.mattod.2019.01.003,,ISD,Electric-field effect on photoluminescence of lead-halide perovskites,https://doi.org/10.1016/j.mattod.2019.01.003,,,
dataset-621,10.1111/cch.12695,Child Care Health and Development,ISD,Preschool developmental concerns and adjustment in the early school years: Evidence from a Scottish birth cohort,,,,
